combined_FIPS,NAMELSAD,election_year,pct_developed_2008,pct_suburban_2008,pct_forest_2008,pct_undeveloped_2008,pct_agri_2008
31039,Cuming County,2008,0.04256942316000368,0.04105644217311111,0.022748945696595822,0.10580447264721707,0.8510076282758658
53069,Wahkiakum County,2008,0.06574960483544876,0.06413087429828754,0.5623559159152851,0.901441234698861,0.03046705561711312
35011,De Baca County,2008,0.004184745655785393,0.004046193721852444,0.0007982023147568846,0.9890378425748766,0.0066867340773776015
31109,Lancaster County,2008,0.13281349817900936,0.09493581065193171,0.0526254019767664,0.3043357930891834,0.562411640023589
31129,Nuckolls County,2008,0.03771253076023278,0.03663865281101204,0.03065041814501842,0.36976651345198974,0.5923747385076858
46099,Minnehaha County,2008,0.10561077710359705,0.08234865182158854,0.013972101750230202,0.0629782872957877,0.8292021218484845
48327,Menard County,2008,0.00859326435753036,0.008275708978993943,0.010002994423897122,0.9849515747316869,0.00644668249048201
6091,Sierra County,2008,0.014831216623124957,0.01438094818966994,0.6447963990163926,0.9831513043781877,0.0017650668073967684
21053,Clinton County,2008,0.06349634240482288,0.05771981017965015,0.5528491432352431,0.5658778490994736,0.36588555114244053
39063,Hancock County,2008,0.10344974479831595,0.08741870115843477,0.06708514325111478,0.07340226968277395,0.8219512770570147
48189,Hale County,2008,0.047704077124351964,0.044346294466796936,0.00015905286272629082,0.28858114797356604,0.663043218370571
1027,Clay County,2008,0.04201921417476845,0.04118736696772709,0.7357510211125813,0.856134154058563,0.10104182247022954
48011,Armstrong County,2008,0.015567895472211544,0.015400871878412926,0.07286080146919749,0.8138205541217457,0.16697363925344266
39003,Allen County,2008,0.17134383707765452,0.14316880377597144,0.08544272713643437,0.09543926341674407,0.7327050961483782
13189,McDuffie County,2008,0.07040404420459676,0.06412327191417085,0.661791027928877,0.7756189396056847,0.14917707639053127
55111,Sauk County,2008,0.06762906602792833,0.06027961554420199,0.4129651865730378,0.44039385910735845,0.49130214652133625
5137,Stone County,2008,0.03901902746475482,0.03810193071792626,0.7740967170229205,0.8093860266554169,0.14864476028237408
41063,Wallowa County,2008,0.005587522224732784,0.005432761588586978,0.46908368880377543,0.9436050031018454,0.02967524143764672
42007,Beaver County,2008,0.21549440553515503,0.172278183745278,0.6109404999608331,0.6195851831010233,0.16349122103051977
28061,Jasper County,2008,0.03936006395022788,0.03786200507511983,0.6897437963011733,0.8669004898513095,0.0930650356879865
29083,Henry County,2008,0.046561570991065206,0.043057079124544796,0.2616160524588025,0.2879683020622214,0.6636630835042676
8109,Saguache County,2008,0.005686122069793178,0.00531993703679211,0.38685458242897475,0.9394840574617686,0.046282432297717314
37037,Chatham County,2008,0.07329754773397557,0.06919921217254646,0.6608535477747957,0.7486534477656112,0.1767090855282628
49033,Rich County,2008,0.009236767485822306,0.009018363489062922,0.1407385903321631,0.9040156629759655,0.0866959222252228
40001,Adair County,2008,0.0412648121158355,0.03936017091076973,0.6039094631579265,0.6315243466374574,0.32663631069308785
39085,Lake County,2008,0.4737342985432443,0.40555940299231236,0.3524082007483054,0.3872548648185837,0.13551783552132093
51775,Salem city,2008,0.8543730843253261,0.5369829163399624,0.11347922161237436,0.11542756670705918,0.030056787131418253
51121,Montgomery County,2008,0.1310574276451824,0.10639525972984189,0.6223056563626798,0.6451044485295107,0.2229239135013628
47065,Hamilton County,2008,0.2968638699990263,0.24574785919635947,0.5143533773707702,0.5583903872663821,0.14341654837370668
35035,Otero County,2008,0.0068643309394659825,0.006382131290981398,0.17140097221308137,0.9602191845188479,0.0008202375967316356
35003,Catron County,2008,0.0029403354282259964,0.0028634557193438276,0.4815834231099101,0.9950421363993476,1.7803194163842145e-05
1091,Marengo County,2008,0.03392740464336041,0.03200370426828177,0.6454064854752749,0.793069454314621,0.17133994175939862
56023,Lincoln County,2008,0.006891508338957828,0.006622453323089464,0.2379321877352686,0.9519902185372938,0.03132581292168257
29011,Barton County,2008,0.04289502353594113,0.041047973383684294,0.14608316717712594,0.1503862948291405,0.8059910202235842
48057,Calhoun County,2008,0.05835041586499646,0.047624684235446094,0.03375704397851022,0.44488386159180915,0.47869085315956134
51735,Poquoson city,2008,0.3007228577444031,0.2779376330502725,0.20331251315881815,0.6907619248134372,0.004397969448148408
54075,Pocahontas County,2008,0.03534175368942214,0.03437987457480949,0.8992046099193738,0.9119856572396843,0.04829587268433427
48077,Clay County,2008,0.025538888436937534,0.02375074995678215,0.05439951341787083,0.8574084290057861,0.11324347410488209
51095,James City County,2008,0.2019190572427219,0.1755771642577444,0.6381669268121337,0.7138333898149958,0.08278067881888186
31101,Keith County,2008,0.024413071496624056,0.02333817242596253,0.01878326337548041,0.6510840774030748,0.31748142680409175
31137,Phelps County,2008,0.04605056479481154,0.04395923388394726,0.011434587207273342,0.13137131831901375,0.8221420466530642
22019,Calcasieu Parish,2008,0.14424648577966656,0.11865294200506568,0.3443789750091028,0.5063184870979145,0.3479310683920831
22111,Union Parish,2008,0.049674716197342816,0.04799836064921474,0.7889554709353451,0.9045209474810898,0.04468941862732225
40135,Sequoyah County,2008,0.0478389992390081,0.04356704400469158,0.5097734427212,0.5364405968071292,0.4140470455699253
1049,DeKalb County,2008,0.08723667361337786,0.07997625444332453,0.43511356258675915,0.49410710250404427,0.4177236189376195
36101,Steuben County,2008,0.06536860119386277,0.06136021529443805,0.6092636529079929,0.6225402432891172,0.3107969580482452
42053,Forest County,2008,0.03797036554587641,0.03749735406659611,0.8953846780102581,0.9318627371163396,0.029649108523976227
22105,Tangipahoa Parish,2008,0.09371485473031964,0.08446828134600692,0.5234595018734615,0.709171670114211,0.19236901494062938
51179,Stafford County,2008,0.16335238065801488,0.14285751081473352,0.6923683203968644,0.733707067858187,0.09848587291223163
26109,Menominee County,2008,0.045795344801506634,0.04304803634266224,0.8052801912211792,0.8407312414915386,0.11115329442642788
18073,Jasper County,2008,0.06275487818671532,0.055905716356079355,0.10152681433495205,0.11686145440127475,0.8196180229718191
13025,Brantley County,2008,0.05011901107150585,0.04890663704474457,0.705714953055659,0.9004415947405465,0.04764192470626099
13171,Lamar County,2008,0.07650741038874946,0.07034992187130072,0.601323926322269,0.6714238363558881,0.24923528576163645
18151,Steuben County,2008,0.10115324195914287,0.08587168331254248,0.2752784145722193,0.2884145382904152,0.6094245326016763
48361,Orange County,2008,0.19837368365703634,0.1696569414860164,0.4399456863541604,0.6426547701773957,0.15689715255453532
39047,Fayette County,2008,0.05993376831578254,0.05254368868883006,0.05161243936822266,0.05308634684072812,0.8865253872430826
25015,Hampshire County,2008,0.10964091400830257,0.08995114310370174,0.7847310167785301,0.7995568532493363,0.08895040408628506
21003,Allen County,2008,0.05788953901172836,0.05484430910089285,0.4976255654493122,0.5188456285664289,0.42266443537535375
37001,Alamance County,2008,0.17514429133666026,0.14925404715632945,0.4640223834682657,0.5170634881881305,0.3072323082381971
20073,Greenwood County,2008,0.02849563856887988,0.027776151819021034,0.0791868336363714,0.7744732198495419,0.1965195743077379
25025,Suffolk County,2008,0.8763840011224001,0.16143854275058167,0.0547053115244765,0.0997474599852685,0.004080391904689528
16051,Jefferson County,2008,0.024904019459755115,0.023928430132416818,0.022747253200488208,0.5876401239744018,0.3866401687087417
48177,Gonzales County,2008,0.03605922545298663,0.03418278128038644,0.191202244283429,0.5071640109574146,0.4560056669071443
47115,Marion County,2008,0.0565766484949704,0.052228046034963886,0.7597862812446387,0.8227527844010518,0.1192007254673347
26007,Alpena County,2008,0.06282586859628478,0.05296929446379646,0.7021691332204147,0.7365351834143467,0.18757558283517203
21231,Wayne County,2008,0.05605950993848126,0.051552091855170644,0.713437139171792,0.727978069908552,0.209411639205222
47185,White County,2008,0.07131214870464887,0.06340436921429823,0.5171861300058146,0.5525330183019687,0.3752955726402643
48147,Fannin County,2008,0.04827665737595334,0.045683727439398615,0.2210123880521166,0.6256337686807839,0.3243500084046425
20043,Doniphan County,2008,0.047682503205077054,0.04422208391184309,0.17011644669996756,0.1811945761052861,0.7706973502923137
48265,Kerr County,2008,0.04169234116185369,0.03828067232385829,0.2545591615820687,0.9539959155545943,0.004004906867602602
12053,Hernando County,2008,0.2533354017995656,0.22367888634540622,0.5026372944461681,0.5987216020795235,0.13743671279727648
12129,Wakulla County,2008,0.05768183064133638,0.05537862924826919,0.8164450854231805,0.934776180006847,0.00393079704416801
12131,Walton County,2008,0.07128234079427223,0.06595428797510991,0.6347457788637912,0.8444976862698964,0.07639351222323798
28017,Chickasaw County,2008,0.0432360585393082,0.04046747719304366,0.4675323134888102,0.521186136161454,0.4352289417223395
26035,Clare County,2008,0.07675428754115395,0.07240880041069403,0.6838891740930763,0.7696670488744339,0.15260787634912681
20157,Republic County,2008,0.041463487991679454,0.039861181990526844,0.04598564861618586,0.3081817052843596,0.6501263216720254
12127,Volusia County,2008,0.20359033465271903,0.17846612421200458,0.5681958716937816,0.7335301725418687,0.056603366388349785
40017,Canadian County,2008,0.07788736754486511,0.06317373398312949,0.08153732437228861,0.5204942531726892,0.40048886194136374
13115,Floyd County,2008,0.11707838466848379,0.10242269714853225,0.6067799777906923,0.6893855061075597,0.19132950263701423
32001,Churchill County,2008,0.007670632088432964,0.00680116480045802,0.06282826932321355,0.8487123451595123,0.01816616603066616
31181,Webster County,2008,0.035971061300321634,0.03542669879377531,0.028418031521991394,0.4907446222938318,0.47310144462630366
17067,Hancock County,2008,0.059163655498420946,0.05038756296311213,0.1788178651072507,0.18092882027287444,0.7594907616161634
46067,Hutchinson County,2008,0.04204644250288969,0.040549403376302855,0.003608259280752782,0.09448187645108407,0.8630784315682971
41013,Crook County,2008,0.011085251227204027,0.010632930054444167,0.22969202736694724,0.9624359979537074,0.0261891392997583
50011,Franklin County,2008,0.06306863040480656,0.05245914437961694,0.6193884687196923,0.6422623380564798,0.2929036244999571
26103,Marquette County,2008,0.03928542611760198,0.03340808040868193,0.860786503920971,0.936929287150756,0.010567520738680579
9007,Middlesex County,2008,0.18149087135131878,0.14702087543863285,0.7501897681532309,0.781602754510643,0.03240656155174784
37057,Davidson County,2008,0.1618031640492096,0.1446458366551121,0.556517110247065,0.6002151884908056,0.23731812868874377
17025,Clay County,2008,0.05587756083228719,0.053487747476636066,0.23011580318800062,0.2347351692085793,0.709211428367923
29103,Knox County,2008,0.03524153782007767,0.03461645813447828,0.21964349093565538,0.2281113565331854,0.736001350778593
29117,Livingston County,2008,0.04410618398827481,0.041111790260990724,0.2033913677859495,0.21601106795223166,0.7370020571668934
42117,Tioga County,2008,0.050377750935427894,0.04803445680961089,0.6961805166124682,0.717370028758051,0.22976020413023257
31043,Dakota County,2008,0.0641072342059548,0.055686987213796425,0.07321919600646477,0.22360272951189394,0.711900782321558
26089,Leelanau County,2008,0.07092705294204277,0.06560040917540012,0.5693757288934352,0.7014163916938986,0.18230893538770165
51181,Surry County,2008,0.04212077759515582,0.040837847922914394,0.6455532384614329,0.7449815360462054,0.21235855637964235
48391,Refugio County,2008,0.02256335355013411,0.021094676992398788,0.08088250182572154,0.47948419935304437,0.49692788321141607
39017,Butler County,2008,0.31292912853437366,0.24466646522245125,0.21824336655168391,0.22377809623249456,0.460880680203319
13273,Terrell County,2008,0.043337573178765416,0.04149904085581349,0.48973425698435125,0.5407853795766507,0.4155704525586155
13063,Clayton County,2008,0.6231156515788444,0.45046436601818357,0.2902483136181445,0.31955469742887865,0.0536489392902532
56013,Fremont County,2008,0.006664673697717935,0.0061278501428517086,0.12893384807692992,0.9490360203803132,0.025595786420984465
18115,Ohio County,2008,0.058384356622540594,0.05508095157426006,0.5619378362898607,0.569633681017723,0.37168348620152786
13073,Columbia County,2008,0.16491954555545904,0.1430238226237705,0.6460523267599108,0.7517374685083833,0.07735595903435362
8115,Sedgwick County,2008,0.030064215013237555,0.029439028775721427,0.008842191938528437,0.36489973194504716,0.6045849532158653
30065,Musselshell County,2008,0.004006401018688728,0.00385411092148711,0.1510355168770526,0.9490309775536669,0.04665766934045186
42043,Dauphin County,2008,0.21075057162739835,0.1611949497962024,0.5043384034198231,0.5134619080756868,0.27431222454186965
46101,Moody County,2008,0.042050989217695074,0.03992946155654832,0.007407208357126062,0.050963017701790334,0.9066212085586645
54079,Putnam County,2008,0.10231774980270411,0.0873071972336405,0.790170547990594,0.8115407554073131,0.08333115789093203
34037,Sussex County,2008,0.11391910985281399,0.10656916646281718,0.7107690004424536,0.7308819263709044,0.15212785439399226
20039,Decatur County,2008,0.03139147681286634,0.031140351218192378,0.007690041043096418,0.424514989399079,0.5439722471231347
18123,Perry County,2008,0.05326648097241565,0.04989317719460709,0.7195810212697695,0.7324134297776773,0.21387803241871622
28145,Union County,2008,0.05811901784537036,0.05243594470278292,0.5265245072556392,0.608704415530318,0.3329615722805105
31015,Boyd County,2008,0.028849460236745582,0.028479545265088363,0.06089464717405802,0.7229037283261087,0.24805208507002335
27095,Mille Lacs County,2008,0.04751389707510895,0.042798634316607624,0.4331814831534651,0.6198537251907104,0.3317646047881218
38099,Walsh County,2008,0.04328410479953073,0.041962033794047636,0.026616120408988888,0.09007552867217719,0.8646059095432823
39115,Morgan County,2008,0.05479922872139017,0.05329045863115523,0.716411141097882,0.7295207137572702,0.209926259173913
