"","percent_vote_dem","percent_vote_rep","combined_FIPS","election_year","NAMELSAD","pct_developed","pct_suburban","pct_forest","pct_undeveloped","pct_agri","total_dev","avg_dev_year","dem_change","avg_dem_change","rep_change","avg_rep_change"
"1",0.2871920037192,0.696943282194328,1001,2000,"Autauga County",0.0539538566119928,0.0497107730480824,0.583770875819554,0.727570481943866,0.216957526022264,0.00710185909142386,0.000443866193213991,NA,-0.0123738228174387,NA,0.00768064923878831
"2",0.24782223796034,0.723654390934844,1003,2000,"Baldwin County",0.0718195250018983,0.0654025839642615,0.630779603726586,0.747311896970392,0.174191208481832,0.0134035174023358,0.000837719837645991,NA,-0.0134915569694737,NA,0.0104506831043922
"3",0.499086099086099,0.49023569023569,1005,2000,"Barbour County",0.0388253526517093,0.0361420261300486,0.693559386366733,0.810503205423509,0.148773623313717,0.000606764374619699,3.79227734137312e-05,NA,-0.00845191449356125,NA,0.00768274331174321
"4",0.381636389240952,0.60174623292494,1007,2000,"Bibb County",0.0471020078060245,0.0454565764751353,0.796141893597675,0.892712962156196,0.0591718554165187,0.00160661897620632,0.000100413686012895,NA,-0.0422851603559348,NA,0.0405714925681753
"5",0.276915373059589,0.704779391309186,1009,2000,"Blount County",0.0677855327651068,0.0642111869671525,0.541801520015958,0.594261477558439,0.335926878356017,0.00392225187995184,0.00024514074249699,NA,-0.048164281751688,NA,0.0471422633185531
"6",0.692292006525285,0.29221044045677,1011,2000,"Bullock County",0.027208395161653,0.0263248122667386,0.68846227348352,0.793711497819147,0.178317932460992,0.000313220129457708,1.95762580911067e-05,NA,0.0142943019780205,NA,-0.0125430559740651
"7",0.462129950019223,0.528899141355889,1013,2000,"Butler County",0.039117791474316,0.0375160588049334,0.697620942699493,0.848276186782118,0.112136084499021,0.000983839510127642,6.14899693829776e-05,NA,-0.00885589565872247,NA,0.00809243866469248
"8",0.405587396232234,0.573286386183145,1015,2000,"Calhoun County",0.14231692752674,0.128909036571556,0.632427756320928,0.678168250453151,0.177069008357675,0.00823380640350838,0.000514612900219273,NA,-0.0322321323607495,NA,0.0283366434675849
"9",0.474564813249958,0.510140273787392,1017,2000,"Chambers County",0.057907521572544,0.0551587431222203,0.688423162541943,0.801112578578196,0.139644595546886,0.00187166532501504,0.00011697908281344,NA,-0.0146124263340722,NA,0.0135260826322886
"10",0.447015211555669,0.530998338233414,1019,2000,"Cherokee County",0.0577321774804525,0.0549113809161249,0.574122486845384,0.65337971474428,0.286185315161562,0.00190546951954754,0.000119091844971721,NA,-0.0757200751333969,NA,0.0757895005064
"11",0.318446859263186,0.666975881261596,1021,2000,"Chilton County",0.0540257920847473,0.0502926083463752,0.628322922400457,0.757792644724846,0.185497082948432,0.0045036855433051,0.000281480346456568,NA,-0.0399933360254431,NA,0.0385067237887984
"12",0.502712232167074,0.48820179007323,1023,2000,"Choctaw County",0.0303366877513625,0.0295396360054233,0.772336671003379,0.929234442075197,0.0392154026633861,0.000275866,1.7241625e-05,NA,-0.0190886449863652,NA,0.0187202601064867
"13",0.435174851190476,0.556919642857143,1025,2000,"Clarke County",0.029482551143201,0.0280100512779065,0.837873471092192,0.945203753345187,0.0237668269662518,0.000558155341135218,3.48847088209512e-05,NA,0.00150096911474379,NA,-0.00224886551437781
"14",0.347611762706102,0.632160462349142,1027,2000,"Clay County",0.0418213576843596,0.0411478586353678,0.755791890519307,0.849783255237735,0.107576375424819,0.000509001019996971,3.18125637498107e-05,NA,-0.0402166484059942,NA,0.039914292625275
"15",0.326787117046347,0.654556166535742,1029,2000,"Cleburne County",0.0412669419951346,0.0398065779174798,0.781101434066334,0.870141989166324,0.0876616332080201,0.000770530769582396,4.81581730988998e-05,NA,-0.0557601798379557,NA,0.0549261032166635
"16",0.338214331994298,0.643903071141635,1031,2000,"Coffee County",0.0569793998504878,0.0530042485362835,0.566345023157921,0.666204160394086,0.276001948189687,0.00492712071625467,0.000307945044765917,NA,-0.0337397918876775,NA,0.0301327216449374
"17",0.489643321567899,0.488482258963403,1033,2000,"Colbert County",0.0753811434097289,0.0659299465763719,0.512123549681163,0.60725579673601,0.314103521531403,0.00537097121025405,0.000335685700640878,NA,-0.0490413742410616,NA,0.0459107417010517
"18",0.501351107908485,0.486218699333453,1035,2000,"Conecuh County",0.0306761436032314,0.0298746767553351,0.708362979428472,0.853100122837062,0.114836296307201,0.000822179544687329,5.13862215429581e-05,NA,-0.0084053548055191,NA,0.00828587186367538
"19",0.46069629954018,0.521567768776002,1037,2000,"Coosa County",0.0311373871169661,0.0307969303392348,0.779395214287658,0.919798415435179,0.0478213701197415,0.00052294677117485,3.26841731984281e-05,NA,-0.0303492462483351,NA,0.030546747828848
"20",0.32615881877617,0.658267832219202,1039,2000,"Covington County",0.0547421124145054,0.0525117460351661,0.643103673489175,0.74208615509749,0.202500434290208,0.000795321045705018,4.97075653565636e-05,NA,-0.044102439951257,NA,0.0435102063115733
"21",0.403336809176225,0.582481751824818,1041,2000,"Crenshaw County",0.0380480643235938,0.0372991316955149,0.674643656712151,0.786196314108061,0.17560869356421,0.00044389454801181,2.77434092507381e-05,NA,-0.0344547543923489,NA,0.0344098795800969
"22",0.330499576629975,0.648839966130398,1043,2000,"Cullman County",0.0924227052957904,0.0837423723571962,0.466006547138644,0.517327666186443,0.388613786705085,0.00517709859666161,0.000323568662291351,NA,-0.0575542633651086,NA,0.0555506822983619
"23",0.310388460078451,0.670188535998988,1045,2000,"Dale County",0.0754502460408435,0.0669755749448615,0.603504372539902,0.710435786945289,0.213567554933374,0.00257585368049405,0.000160990855030878,NA,-0.0187539767189034,NA,0.0165693522128511
"24",0.593966637781629,0.398613518197574,1047,2000,"Dallas County",0.0479788872287198,0.044378037680114,0.616179993817301,0.705772594042855,0.24425059107745,0.00100093678005509,6.25585487534432e-05,NA,0.02227249551415,NA,-0.0226392245898362
"25",0.347843233916687,0.632339166872073,1049,2000,"DeKalb County",0.0854723654520291,0.078895326446646,0.455151274138787,0.486164680628042,0.427513363673494,0.00298381796377011,0.000186488622735632,NA,-0.0518992426153137,NA,0.0491191887667645
"26",0.279448832129054,0.704797513023021,1051,2000,"Elmore County",0.0758497073994506,0.0712464542395833,0.63938810866435,0.709718171948572,0.211712653425425,0.0113888546370472,0.000711803414815449,NA,-0.0132129863468099,NA,0.0092139336068319
"27",0.387907375643225,0.59819897084048,1053,2000,"Escambia County",0.0460389622540094,0.0432964076019579,0.621226602523297,0.789210001170401,0.159753166412346,0.00151080522879023,9.44253267993896e-05,NA,-0.0194254798151511,NA,0.0177624836287146
"28",0.443046660567246,0.535910338517841,1055,2000,"Etowah County",0.144387306753458,0.127961594792514,0.531979820992677,0.580118470301058,0.273859723352319,0.0131084308119746,0.000819276925748411,NA,-0.0516524359053293,NA,0.0491636616344652
"29",0.392418032786885,0.586834016393443,1057,2000,"Fayette County",0.0475765759481267,0.0460103441059523,0.745912793716913,0.866221987481218,0.0850703614014924,0.000204530575276418,1.27831609547761e-05,NA,-0.0568267775627051,NA,0.0567100920951173
"30",0.431685130145006,0.551112311987751,1059,2000,"Franklin County",0.055783193983552,0.0511553677470041,0.573777039254069,0.685295214990936,0.256388257473033,0.00240385789302339,0.000150241118313962,NA,-0.0623025117721319,NA,0.0587750781492417
"31",0.289674652160268,0.689193430275133,1061,2000,"Geneva County",0.0569478651600895,0.0552472952508371,0.458852454940053,0.543720233203688,0.399097800357702,0.00051126486845654,3.19540542785338e-05,NA,-0.0399939309427715,NA,0.0401952637953942
"32",0.797088262056415,0.193357597816197,1063,2000,"Greene County",0.0323404775442453,0.031632204279542,0.701675082640975,0.771858524325203,0.195672766838406,0.000301607994333909,1.88504996458693e-05,NA,0.00631195087933889,NA,-0.00540907158519668
"33",0.601733281593584,0.385978528004139,1065,2000,"Hale County",0.0383194798563703,0.0375055121034187,0.635469542796579,0.690988995686468,0.270485960299593,0.000401707902837403,2.51067439273377e-05,NA,-0.00195695223919209,NA,0.0021683033223483
"34",0.40132717830352,0.584824004616272,1067,2000,"Henry County",0.0447491511093535,0.0426360673459445,0.55485525779126,0.662141522684813,0.291599360806108,0.000998523278968176,6.2407704935511e-05,NA,-0.029345669699765,NA,0.028224127686368
"35",0.293602021399382,0.690956733318776,1069,2000,"Houston County",0.104089125570636,0.089555537139858,0.391353589799946,0.452049126675578,0.443558489256242,0.00768135589583209,0.000480084743489506,NA,-0.0108755868480045,NA,0.00742451656945936
"36",0.506310733832235,0.473305037417625,1071,2000,"Jackson County",0.0469016787977075,0.0426332322744437,0.643334833803828,0.673853888114308,0.278608693298568,0.00228010045815111,0.000142506278634444,NA,-0.0828181523867663,NA,0.0803012663794862
"37",0.474457833965876,0.505879172861197,1073,2000,"Jefferson County",0.268680797008105,0.22420712869663,0.60153445127668,0.673447494237747,0.0506511666781969,0.0257828478187256,0.00161142798867035,NA,0.0103119397254409,NA,-0.0157104347858915
"38",0.365981514691682,0.61663677748655,1075,2000,"Lamar County",0.0505128598949947,0.0491857691230214,0.742859049384229,0.86160749981736,0.0876179037027961,0.000166640105005271,1.04150065628294e-05,NA,-0.0543147872287631,NA,0.0548201337937372
"39",0.431745340262003,0.543859103214363,1077,2000,"Lauderdale County",0.0908449789936695,0.083968197090792,0.423131890673605,0.458165464450226,0.450609417275565,0.00335544947753451,0.000209715592345907,NA,-0.0449888334842232,NA,0.0404994873210138
"40",0.516700861715224,0.46540828887977,1079,2000,"Lawrence County",0.0519896176399711,0.0485661498915576,0.484813037191742,0.510263876616596,0.437094846975661,0.00116453109769692,7.27831936060577e-05,NA,-0.0680281387547214,NA,0.0662799326354084
"41",0.380880200710851,0.586269077984529,1081,2000,"Lee County",0.113776871814255,0.100555833092918,0.644573099421913,0.74483355118901,0.138048039901142,0.0244604547663495,0.00152877842289685,NA,-0.00555270210114704,NA,-0.000358386388903009
"42",0.38046881611238,0.600998561394601,1083,2000,"Limestone County",0.0810429242201435,0.0748855509093534,0.323627283782362,0.338123352997453,0.580254442777902,0.0149518741876021,0.000934492136725134,NA,-0.0363739668215631,NA,0.0300935869308455
"43",0.729937530033638,0.262373858721768,1085,2000,"Lowndes County",0.0302343453036032,0.0293925605451503,0.561200519052055,0.659717006916325,0.309046176311672,0.000407056890191722,2.54410556369826e-05,NA,0.000153259622051372,NA,-0.000101244453033361
"44",0.867965122862643,0.123542067716,1087,2000,"Macon County",0.0446909681690183,0.0427644854919276,0.687838920895306,0.784105317435183,0.164156332068448,0.000668543248761456,4.1783953047591e-05,NA,-0.0100437971270393,NA,0.00825562092657976
"45",0.42534284050195,0.548465380610318,1089,2000,"Madison County",0.193139974300163,0.167948348163705,0.384945301489485,0.395360816729765,0.410486673390997,0.0357671357267515,0.00223544598292197,NA,-0.0102123480876515,NA,-0.000142619871195793
"46",0.503850957535387,0.488134887593672,1091,2000,"Marengo County",0.0335370258320424,0.031759722955315,0.679699625085647,0.780214506510579,0.184464012656399,0.000603699508154198,3.77312192596374e-05,NA,0.00172054240622049,NA,-0.00303699641178892
